"Species","Species Name","Scientific Name Authorship","Taxon Rank","Kingdom","Phylum","Class","Order","Family","Genus","Vernacular Name","Conservation","Invasive"
"http://id.biodiversity.org.au/node/apni/2910515","Stenotaphrum secundatum","(Walter) Kuntze","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Stenotaphrum","Buffalo Grass","Queensland : Conservation Status","Non-native species"
"http://id.biodiversity.org.au/node/apni/2911381","Pterocaulon verbascifolium","(Benth.) F.Muell.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Pterocaulon",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2911390","Eucalyptus pimpiniana","Maiden","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Pimpin Mallee","Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2911722","Bossiaea celata","J.H.Ross","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Bossiaea",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2912696","Eragrostis fallax","Lazarides","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Eragrostis",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2912819","Polygala galeocephala","R.A.Kerrigan","species","Plantae","Charophyta","Equisetopsida","Fabales","Polygalaceae","Polygala",,"Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2913191","Scholtzia sp. Eneabba (S.Maley 8)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Scholtzia",,"",""
"http://id.biodiversity.org.au/node/apni/2915414","Harrisonia brownii","A.Juss.","species","Plantae","Charophyta","Equisetopsida","Sapindales","Simaroubaceae","Harrisonia",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2916341","Acacia denticulosa","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"Western Australia ; Conservation status|EPBC Act Threatened Species",""
"http://id.biodiversity.org.au/node/apni/2916674","Centipeda cunninghamii","(DC.) A.Braun & Asch.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Centipeda","Sneezeweed","Tasmania : Conservation Status|Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2916697","Stylidium pubigerum","Sond.","species","Plantae","Charophyta","Equisetopsida","Asterales","Stylidiaceae","Stylidium",,"",""
"http://id.biodiversity.org.au/node/apni/2916755","Terminalia ferdinandiana","Exell","species","Plantae","Charophyta","Equisetopsida","Myrtales","Combretaceae","Terminalia",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2917831","Grevillea disjuncta","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Grevillea",,"",""
"http://id.biodiversity.org.au/node/apni/2918630","Lavandula stoechas","L.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lamiaceae","Lavandula","Bush Lavender","",""
"http://id.biodiversity.org.au/node/apni/2919429","Gastrolobium formosum","(Kippist ex Lindl.) G.Chandler & Crisp","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Gastrolobium",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2920759","Acacia lullfitziorum","Maslin","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"",""
"http://id.biodiversity.org.au/node/apni/2920867","Stylidium septentrionale","(Mildbr.) Lowrie, A.H.Burb. & Kenneally","species","Plantae","Charophyta","Equisetopsida","Asterales","Stylidiaceae","Stylidium",,"",""
"http://id.biodiversity.org.au/node/apni/6987629","Erigeron canadensis","L.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Erigeron",,"Queensland : Conservation Status","Non-native species"
"http://id.biodiversity.org.au/node/apni/7831290","Persoonia sulcata","Meisn.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Persoonia",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2886241","Brucea javanica","(L.) Merr.","species","Plantae","Charophyta","Equisetopsida","Sapindales","Simaroubaceae","Brucea",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2888626","Hemigenia sp. Yalgoo (A.M.Ashby 2624)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lamiaceae","Hemigenia",,"",""
"http://id.biodiversity.org.au/node/apni/2888634","Micromyrtus clavata","J.W.Green ex Rye","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Micromyrtus",,"",""
"http://id.biodiversity.org.au/node/apni/2890635","Senna ferraria","(Symon) Randell","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Senna",,"",""
"http://id.biodiversity.org.au/node/apni/2890919","Stylidium pingrupense","Lowrie, A.H.Burb. & Kenneally","species","Plantae","Charophyta","Equisetopsida","Asterales","Stylidiaceae","Stylidium",,"",""
"http://id.biodiversity.org.au/node/apni/2891250","Acacia richardsii","Maslin","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"Western Australia ; Conservation status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2892109","Hibbertia stowardii","S.Moore","species","Plantae","Charophyta","Equisetopsida",,"Dilleniaceae","Hibbertia",,"",""
"http://id.biodiversity.org.au/node/apni/2892121","Diospyros humilis","(R.Br.) F.Muell.","species","Plantae","Charophyta","Equisetopsida","Ericales","Ebenaceae","Diospyros",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2892438","Acacia pellita","O.Schwarz","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2893061","Rhodanthe collina","Paul G.Wilson","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Rhodanthe",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2893946","Calandrinia sp. Blackberry (D.M.Porter 171)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Portulacaceae","Calandrinia",,"",""
"http://id.biodiversity.org.au/node/apni/2894923","Daviesia ovata","Benth.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Daviesia",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2895821","Eremophila pungens","Chinnock","species","Plantae","Charophyta","Equisetopsida","Lamiales","Scrophulariaceae","Eremophila",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2896912","Acacia consobrina","R.S.Cowan & Maslin","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"",""
"http://id.biodiversity.org.au/node/apni/2897383","Diplatia grandibractea","(F.Muell.) Tiegh.","species","Plantae","Charophyta","Equisetopsida","Santalales","Loranthaceae","Diplatia",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2897438","Schoenus pennisetis","S.T.Blake","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Schoenus",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2898130","Acacia adinophylla","Maslin","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2899657","Conospermum scaposum","Benth.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Conospermum",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2899851","Ipomoea nil","(L.) Roth","species","Plantae","Charophyta","Equisetopsida","Solanales","Convolvulaceae","Ipomoea",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2900774","Stylidium claytonioides","W.Fitzg.","species","Plantae","Charophyta","Equisetopsida","Asterales","Stylidiaceae","Stylidium",,"",""
"http://id.biodiversity.org.au/node/apni/2902278","Lysinema lasianthum","R.Br.","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Lysinema",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2902509","Hibiscus apodus","Juswara & Craven","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Hibiscus",,"",""
"http://id.biodiversity.org.au/node/apni/2902528","Eucalyptus nigrifunda","Brooker & Hopper","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2903424","Paspalum vaginatum","Sw.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Paspalum","Saltwater Paspalum","Queensland : Conservation Status|Northern Territory : Conservation Status","Non-native species"
"http://id.biodiversity.org.au/node/apni/2904475","Hibbertia oblongata","R.Br. ex DC.","species","Plantae","Charophyta","Equisetopsida",,"Dilleniaceae","Hibbertia",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2905152","Abutilon sp. Pritzelianum (S. van Leeuwen 5095)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Abutilon",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2905379","Kunzea rostrata","Toelken","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Kunzea",,"",""
"http://id.biodiversity.org.au/node/apni/2906342","Goodenia wilunensis","Carolin","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Goodenia",,"",""
"http://id.biodiversity.org.au/node/apni/2906505","Pachygone ovata","(Poir.) Miers ex Hook.f. & Thomson","species","Plantae","Charophyta","Equisetopsida","Ranunculales","Menispermaceae","Pachygone",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2906630","Dampiera roycei","Rajput","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Dampiera",,"South Australia : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2908007","Aenictophyton reconditum","A.T.Lee","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Aenictophyton",,"Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2908361","Corchorus olitorius","L.","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Corchorus",,"Queensland : Conservation Status|Northern Territory : Conservation Status","Non-native species"
"http://id.biodiversity.org.au/node/apni/2908480","Sida macropoda","F.Muell. ex Benth.","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Sida",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2908505","Sida clementii","Domin","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Sida",,"",""
"http://id.biodiversity.org.au/node/apni/2910705","Petrophile wonganensis","Foreman","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Petrophile",,"",""
"http://id.biodiversity.org.au/node/apni/2911728","Hemigenia exilis","S.Moore","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lamiaceae","Hemigenia",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2913098","Melaleuca fissurata","Barlow","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2913310","Eucalyptus educta","L.A.S.Johnson & K.D.Hill","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2914604","Calytrix praecipua","Craven","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Calytrix",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2915094","Boronia heterophylla","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Sapindales","Rutaceae","Boronia",,"",""
"http://id.biodiversity.org.au/node/apni/2915119","Templetonia drummondii","Benth.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Templetonia",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2915136","Persoonia rudis","Meisn.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Persoonia",,"Western Australia ; Conservation status",""
"http://id.biodiversity.org.au/node/apni/2915413","Hibbertia lepidocalyx","J.R.Wheeler","species","Plantae","Charophyta","Equisetopsida",,"Dilleniaceae","Hibbertia",,"",""
"http://id.biodiversity.org.au/node/apni/2916173","Aristida exserta","S.T.Blake","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Aristida",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2916184","Acacia cavealis","R.S.Cowan & Maslin","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"",""
"http://id.biodiversity.org.au/node/apni/2916276","Chrysopogon latifolius","S.T.Blake","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Chrysopogon",,"Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2916684","Goodenia hassallii","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Goodenia",,"",""
"http://id.biodiversity.org.au/node/apni/2916712","Eriachne melicacea","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Eriachne",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2917172","Acacia oxyclada","F.Muell. ex Benth.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"",""
"http://id.biodiversity.org.au/node/apni/2917706","Oxalis incarnata","L.","species","Plantae","Charophyta","Equisetopsida","Oxalidales","Oxalidaceae","Oxalis","Lilac Oxalis","",""
"http://id.biodiversity.org.au/node/apni/2917710","Heliotropium conocarpum","F.Muell. ex Benth.","species","Plantae","Charophyta","Equisetopsida",,"Boraginaceae","Heliotropium",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2917822","Ptilotus lanatus","A.Cunn. ex Moq.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Amaranthaceae","Ptilotus",,"",""
"http://id.biodiversity.org.au/node/apni/2918069","Lawrencia diffusa","(Benth.) Melville","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Lawrencia",,"",""
"http://id.biodiversity.org.au/node/apni/2918602","Ipomoea eriocarpa","R.Br.","species","Plantae","Charophyta","Equisetopsida","Solanales","Convolvulaceae","Ipomoea",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2918828","Acacia arcuatilis","R.S.Cowan & Maslin","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"Western Australia ; Conservation status",""
