"taxon_url","scientificName_short","recordedBy","taxonRank","kingdom","phylum","class","order","family","genus","vernacularName","Invasive","scientificName"
"http://id.biodiversity.org.au/node/apni/2914328","Beaufortia schaueri","Preiss ex Schauer","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Beaufortia","","","Beaufortia schaueri Preiss ex Schauer"
"http://id.biodiversity.org.au/node/apni/2893609","Lomandra sericea","(Endl.) Ewart","species","Plantae","Charophyta","Equisetopsida","Asparagales","Asparagaceae","Lomandra","","","Lomandra sericea (Endl.) Ewart"
"http://id.biodiversity.org.au/node/apni/2909772","Podolepis canescens","A.Cunn. ex DC.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Podolepis","","","Podolepis canescens A.Cunn. ex DC."
"http://id.biodiversity.org.au/node/apni/2886064","Stenocarpus sinuatus","Endl.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Stenocarpus","Fire Tree","","Stenocarpus sinuatus Endl."
"http://id.biodiversity.org.au/node/apni/2908070","Mesomelaena stygia","(R.Br.) Nees","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Mesomelaena","","","Mesomelaena stygia (R.Br.) Nees"
"http://id.biodiversity.org.au/node/apni/2919554","Triglochin mucronata","R.Br.","species","Plantae","Charophyta","Equisetopsida","Alismatales","Juncaginaceae","Triglochin","Prickly Arrowgrass","","Triglochin mucronata R.Br."
"http://id.biodiversity.org.au/node/apni/2890711","Acacia leptospermoides","Benth.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","","","Acacia leptospermoides Benth."
"http://id.biodiversity.org.au/node/apni/2907668","Cassytha glabella","R.Br.","species","Plantae","Charophyta","Equisetopsida","Laurales","Lauraceae","Cassytha","","","Cassytha glabella R.Br."
"http://id.biodiversity.org.au/node/apni/2899172","Amyema miquelii","(Lehm. ex Miq.) Tiegh.","species","Plantae","Charophyta","Equisetopsida","Santalales","Loranthaceae","Amyema","","","Amyema miquelii (Lehm. ex Miq.) Tiegh."
"http://id.biodiversity.org.au/node/apni/2920474","Centrolepis drummondiana","(Nees) Walp.","species","Plantae","Charophyta","Equisetopsida","Poales","Centrolepidaceae","Centrolepis","","","Centrolepis drummondiana (Nees) Walp."
"http://id.biodiversity.org.au/node/apni/2897518","Acacia neurophylla","W.Fitzg.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","","","Acacia neurophylla W.Fitzg."
"http://id.biodiversity.org.au/node/apni/2909008","Eriochiton sclerolaenoides","(F.Muell.) A.J.Scott","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Eriochiton","","","Eriochiton sclerolaenoides (F.Muell.) A.J.Scott"
"http://id.biodiversity.org.au/node/apni/2918736","Hybanthus calycinus","(DC.) F.Muell.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Violaceae","Hybanthus","","","Hybanthus calycinus (DC.) F.Muell."
"http://id.biodiversity.org.au/node/apni/2898102","Cheilanthes brownii","(Kuhn) Domin","species","Plantae","Charophyta","Equisetopsida","","Pteridaceae","Cheilanthes","","","Cheilanthes brownii (Kuhn) Domin"
"http://id.biodiversity.org.au/node/apni/7216858","Euphorbia tannensis","Spreng.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Euphorbiaceae","Euphorbia","","","Euphorbia tannensis Spreng."
"http://id.biodiversity.org.au/node/apni/2900463","Acacia lycopodiifolia","A.Cunn. ex Hook.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","","","Acacia lycopodiifolia A.Cunn. ex Hook."
"http://id.biodiversity.org.au/node/apni/2898446","Mirbelia spinosa","(Benth.) Benth.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Mirbelia","","","Mirbelia spinosa (Benth.) Benth."
"http://id.biodiversity.org.au/node/apni/2895384","Eucalyptus melanoxylon","Maiden","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","","","Eucalyptus melanoxylon Maiden"
"http://id.biodiversity.org.au/node/apni/2918082","Grevillea robusta","A.Cunn. ex R.Br.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Grevillea","Silky Oak","","Grevillea robusta A.Cunn. ex R.Br."
"http://id.biodiversity.org.au/node/apni/2918921","Schoenus brevisetis","(R.Br.) Poir.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Schoenus","","","Schoenus brevisetis (R.Br.) Poir."
"http://id.biodiversity.org.au/node/apni/2893095","Eucalyptus densa","Brooker & Hopper","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","","","Eucalyptus densa Brooker & Hopper"
"http://id.biodiversity.org.au/node/apni/2906120","Plantago debilis","R.Br.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Plantaginaceae","Plantago","","","Plantago debilis R.Br."
"http://id.biodiversity.org.au/node/apni/2890796","Burchardia umbellata","R.Br.","species","Plantae","Charophyta","Equisetopsida","Liliales","Colchicaceae","Burchardia","","","Burchardia umbellata R.Br."
"http://id.biodiversity.org.au/node/apni/2908367","Lepidobolus chaetocephalus","F.Muell. ex Benth.","species","Plantae","Charophyta","Equisetopsida","Poales","Restionaceae","Lepidobolus","","","Lepidobolus chaetocephalus F.Muell. ex Benth."
"http://id.biodiversity.org.au/node/apni/2915144","Lepidosperma sanguinolentum","K.L.Wilson","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Lepidosperma","","","Lepidosperma sanguinolentum K.L.Wilson"
"http://id.biodiversity.org.au/node/apni/2888737","Eucalyptus olivina","Brooker & Hopper","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","","","Eucalyptus olivina Brooker & Hopper"
"http://id.biodiversity.org.au/node/apni/2912074","Baeckea preissiana","(Schauer) F.Muell.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Baeckea","","","Baeckea preissiana (Schauer) F.Muell."
"http://id.biodiversity.org.au/node/apni/2892328","Labichea punctata","Benth. ex Lindl.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Labichea","","","Labichea punctata Benth. ex Lindl."
"http://id.biodiversity.org.au/node/apni/2913065","Melaleuca incana","R.Br.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","","Melaleuca incana R.Br."
"http://id.biodiversity.org.au/node/apni/2908370","Paspalidium basicladum","Hughes","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Paspalidium","","","Paspalidium basicladum Hughes"
"http://id.biodiversity.org.au/node/apni/2920342","Sida calyxhymenia","J.Gay ex DC.","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Sida","","","Sida calyxhymenia J.Gay ex DC."
"http://id.biodiversity.org.au/node/apni/2903134","Allocasuarina corniculata","(F.Muell.) L.A.S.Johnson","species","Plantae","Charophyta","Equisetopsida","Fagales","Casuarinaceae","Allocasuarina","","","Allocasuarina corniculata (F.Muell.) L.A.S.Johnson"
"http://id.biodiversity.org.au/node/apni/2886613","Eucalyptus cornuta","Labill.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Yate","","Eucalyptus cornuta Labill."
"http://id.biodiversity.org.au/node/apni/2901244","Callitris arenaria","(C.A.Gardner) J.E.Piggin & J.J.Bruhl","species","Plantae","Charophyta","Equisetopsida","Pinales","Cupressaceae","Callitris","","","Callitris arenaria (C.A.Gardner) J.E.Piggin & J.J.Bruhl"
"http://id.biodiversity.org.au/node/apni/7061040","Pseudognaphalium luteoalbum","(L.) Hilliard & B.L.Burtt","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Pseudognaphalium","Pukatea","","Pseudognaphalium luteoalbum (L.) Hilliard & B.L.Burtt"
"http://id.biodiversity.org.au/node/apni/2911836","Babingtonia camphorosmae","(Endl.) Lindl.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Babingtonia","","","Babingtonia camphorosmae (Endl.) Lindl."
"http://id.biodiversity.org.au/node/apni/3957631","Sida ectogama","W.R.Barker & R.M.Barker","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Sida","","","Sida ectogama W.R.Barker & R.M.Barker"
"http://id.biodiversity.org.au/node/apni/2906546","Avena barbata","Pott ex Link","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Avena","Slender Oat","Non-native species|Global Invasive Species Information Network (GISIN)","Avena barbata Pott ex Link"
"http://id.biodiversity.org.au/node/apni/2915154","Zygophyllum eremaeum","(Diels) Ostenf.","species","Plantae","Charophyta","Equisetopsida","Zygophyllales","Zygophyllaceae","Zygophyllum","","","Zygophyllum eremaeum (Diels) Ostenf."
"http://id.biodiversity.org.au/node/apni/2888554","Schoenus subflavus","Kük.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Schoenus","","","Schoenus subflavus Kük."
"http://id.biodiversity.org.au/node/apni/2897629","Acacia yorkrakinensis","C.A.Gardner","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","","","Acacia yorkrakinensis C.A.Gardner"
"http://id.biodiversity.org.au/node/apni/2900786","Sclerolaena densiflora","(W.Fitzg.) A.J.Scott","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Sclerolaena","","","Sclerolaena densiflora (W.Fitzg.) A.J.Scott"
"http://id.biodiversity.org.au/node/apni/2887379","Eucalyptus kondininensis","Maiden & Blakely","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","","","Eucalyptus kondininensis Maiden & Blakely"
"http://id.biodiversity.org.au/node/apni/2915657","Cassytha melantha","R.Br.","species","Plantae","Charophyta","Equisetopsida","Laurales","Lauraceae","Cassytha","","","Cassytha melantha R.Br."
"http://id.biodiversity.org.au/node/apni/2895837","Melaleuca nematophylla","F.Muell. ex Craven","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","","Melaleuca nematophylla F.Muell. ex Craven"
"http://id.biodiversity.org.au/node/apni/2890404","Aerva javanica","(Burm.f.) Juss. ex Schult.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Amaranthaceae","Aerva","","","Aerva javanica (Burm.f.) Juss. ex Schult."
"http://id.biodiversity.org.au/node/apni/2886391","Mirbelia dilatata","R.Br. ex Dryand.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Mirbelia","","","Mirbelia dilatata R.Br. ex Dryand."
"http://id.biodiversity.org.au/node/apni/2890563","Asteridea athrixioides","(Sond. & F.Muell. ex Sond.) Kroner","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Asteridea","","","Asteridea athrixioides (Sond. & F.Muell. ex Sond.) Kroner"
"http://id.biodiversity.org.au/node/apni/2887374","Malleostemon tuberculatus","J.W.Green","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Malleostemon","","","Malleostemon tuberculatus J.W.Green"
"http://id.biodiversity.org.au/node/apni/2903958","Acacia pteraneura","Maslin & J.E.Reid","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","Broad-Wing Mulga","","Acacia pteraneura Maslin & J.E.Reid"
"http://id.biodiversity.org.au/node/apni/2908726","Rhodanthe floribunda","(A.Cunn. ex DC.) Paul G.Wilson","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Rhodanthe","","","Rhodanthe floribunda (A.Cunn. ex DC.) Paul G.Wilson"
"http://id.biodiversity.org.au/node/apni/2897583","Eriachne obtusa","R.Br.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Eriachne","","","Eriachne obtusa R.Br."
"http://id.biodiversity.org.au/node/apni/2907263","Gahnia ancistrophylla","Benth.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Gahnia","Donkey Saw-Sedge","","Gahnia ancistrophylla Benth."
"http://id.biodiversity.org.au/node/apni/2913354","Acacia murrayana","F.Muell. ex Benth.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","","","Acacia murrayana F.Muell. ex Benth."
"http://id.biodiversity.org.au/node/apni/2902318","Microcybe multiflora","Turcz.","species","Plantae","Charophyta","Equisetopsida","Sapindales","Rutaceae","Microcybe","","","Microcybe multiflora Turcz."
"http://id.biodiversity.org.au/node/apni/2907149","Pelargonium littorale","Hugel","species","Plantae","Charophyta","Equisetopsida","Geraniales","Geraniaceae","Pelargonium","Coast Stork's-Bill","","Pelargonium littorale Hugel"
"http://id.biodiversity.org.au/node/apni/2903906","Olearia paucidentata","(Steetz) F.Muell. ex Benth.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Olearia","","","Olearia paucidentata (Steetz) F.Muell. ex Benth."
"http://id.biodiversity.org.au/node/apni/2906470","Lawrencia squamata","Nees","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Lawrencia","","","Lawrencia squamata Nees"
"http://id.biodiversity.org.au/node/apni/2908807","Mirbelia ramulosa","(Benth. ex Lindl.) C.A.Gardner","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Mirbelia","","","Mirbelia ramulosa (Benth. ex Lindl.) C.A.Gardner"
"http://id.biodiversity.org.au/node/apni/2916496","Stackhousia pubescens","A.Rich.","species","Plantae","Charophyta","Equisetopsida","Celastrales","Celastraceae","Stackhousia","","","Stackhousia pubescens A.Rich."
"http://id.biodiversity.org.au/node/apni/2920854","Isolepis cernua","(Vahl) Roem. & Schult.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Isolepis","Slender Clubrush","","Isolepis cernua (Vahl) Roem. & Schult."
"http://id.biodiversity.org.au/node/apni/2892009","Trichocline spathulata","(A.Cunn. ex DC.) J.H.Willis","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Trichocline","","","Trichocline spathulata (A.Cunn. ex DC.) J.H.Willis"
"http://id.biodiversity.org.au/node/apni/2899154","Parietaria cardiostegia","Greuter","species","Plantae","Charophyta","Equisetopsida","Rosales","Urticaceae","Parietaria","","","Parietaria cardiostegia Greuter"
"http://id.biodiversity.org.au/node/apni/2889133","Eucalyptus leucophloia","Brooker","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","","","Eucalyptus leucophloia Brooker"
"http://id.biodiversity.org.au/node/apni/2900575","Mesomelaena pseudostygia","(Kük.) K.L.Wilson","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Mesomelaena","","","Mesomelaena pseudostygia (Kük.) K.L.Wilson"
"http://id.biodiversity.org.au/node/apni/2889203","Vulpia myuros","(L.) C.C.Gmel.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Vulpia","Rat's-Tail Fescue","Non-native species|Global Invasive Species Information Network (GISIN)","Vulpia myuros (L.) C.C.Gmel."
"http://id.biodiversity.org.au/node/apni/2905863","Corymbia polycarpa","(F.Muell.) K.D.Hill & L.A.S.Johnson","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Corymbia","","","Corymbia polycarpa (F.Muell.) K.D.Hill & L.A.S.Johnson"
"http://id.biodiversity.org.au/node/apni/6979038","Craspedia variabilis","J.Everett & Doust","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Craspedia","","","Craspedia variabilis J.Everett & Doust"
"http://id.biodiversity.org.au/node/apni/2891037","Aphelia cyperoides","R.Br.","species","Plantae","Charophyta","Equisetopsida","Poales","Centrolepidaceae","Aphelia","","","Aphelia cyperoides R.Br."
"http://id.biodiversity.org.au/node/apni/2894720","Prostanthera campbellii","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lamiaceae","Prostanthera","","","Prostanthera campbellii F.Muell."
"http://id.biodiversity.org.au/node/apni/2912561","Eucalyptus quadrans","Brooker & Hopper","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","","","Eucalyptus quadrans Brooker & Hopper"
"http://id.biodiversity.org.au/node/apni/2900325","Ornduffia parnassifolia","(Labill.) Tippery & Les","species","Plantae","Charophyta","Equisetopsida","Asterales","Menyanthaceae","Ornduffia","","","Ornduffia parnassifolia (Labill.) Tippery & Les"
"http://id.biodiversity.org.au/node/apni/2892491","Corymbia cadophora","K.D.Hill & L.A.S.Johnson","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Corymbia","","","Corymbia cadophora K.D.Hill & L.A.S.Johnson"
"http://id.biodiversity.org.au/node/apni/2903071","Boronia albiflora","R.Br. ex Benth.","species","Plantae","Charophyta","Equisetopsida","Sapindales","Rutaceae","Boronia","","","Boronia albiflora R.Br. ex Benth."
"http://id.biodiversity.org.au/node/apni/2910119","Banksia rufa","A.R.Mast & K.R.Thiele","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Banksia","","","Banksia rufa A.R.Mast & K.R.Thiele"
"http://id.biodiversity.org.au/node/apni/2888995","Acacia orthocarpa","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","","","Acacia orthocarpa F.Muell."
"http://id.biodiversity.org.au/node/apni/2895095","Brachyscome perpusilla","(Steetz) J.M.Black","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Brachyscome","Tiny Daisy","","Brachyscome perpusilla (Steetz) J.M.Black"
"http://id.biodiversity.org.au/node/apni/2898796","Acacia acanthoclada","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","Harrow Wattle","","Acacia acanthoclada F.Muell."
"http://id.biodiversity.org.au/node/apni/2915268","Rostraria pumila","(Desf.) Tzvelev","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Rostraria","","Non-native species","Rostraria pumila (Desf.) Tzvelev"
"http://id.biodiversity.org.au/node/apni/2897274","Casuarina pauper","F.Muell. ex L.A.S.Johnson","species","Plantae","Charophyta","Equisetopsida","Fagales","Casuarinaceae","Casuarina","","","Casuarina pauper F.Muell. ex L.A.S.Johnson"
